ID;OBSERVACIONES;SEMANA;FECHA;PUNTO DE OBSERVACION;NOMBRE COMUN;NOMBRE CIENTIFICO;DENTRO DEL RADIO;FUERA DEL RADIO;NUMERO DE AVISTAMIENTO
1807;291A05;29;15/11/2023;1A05;Scrub Nightjar;Nyctidromus anthonyi;2;0;2
1808;291A05;29;15/11/2023;1A05;Pearly-breasted Cuckoo;Coccyzus euleri;1;1;2
1809;291A05;29;15/11/2023;1A05;Rufous-necked Wood-Rail;Aramides axillaris;2;0;2
1810;291A05;29;15/11/2023;1A05;Great Jacamar;Jacamerops aureus;2;0;2
1811;291A05;29;15/11/2023;1A05;Lesser Nighthawk;Chordeiles acutipennis;1;0;1
1812;291A05;29;15/11/2023;1A05;Great Jacamar;Jacamerops aureus;2;1;3
1813;291A06;29;15/11/2023;1A06;Long-billed Starthroat;Heliomaster longirostris;1;0;1
1814;291A08;29;15/11/2023;1A08;Common Nighthawk;Chordeiles minor;1;0;1
1815;291A09;29;15/11/2023;1A09;White-chinned Swift;Cypseloides cryptus;2;1;3
1816;291A09;29;15/11/2023;1A09;Orange-fronted Barbet;Capito squamatus;2;1;3
1817;291A09;29;15/11/2023;1A09;Common Pauraque;Nyctidromus albicollis;2;1;3
1818;291A10;29;15/11/2023;1A10;Long-billed Starthroat;Heliomaster longirostris;2;0;2
1819;291A10;29;15/11/2023;1A10;Scrub Nightjar;Nyctidromus anthonyi;2;0;2
1820;291A10;29;15/11/2023;1A10;Whooping Motmot;Momotus subrufescens;2;0;2
1821;291A10;29;15/11/2023;1A10;Tiny Hawk;Microspizias superciliosus;3;1;4
1822;291A10;29;15/11/2023;1A10;Tiny Hawk;Microspizias superciliosus;2;0;2
1823;291A10;29;15/11/2023;1A10;White-necked Jacobin;Florisuga mellivora;2;1;3
1824;291A10;29;15/11/2023;1A10;White-tailed Trogon;Trogon chionurus;1;1;2
1825;291A10;29;15/11/2023;1A10;Rufous-necked Wood-Rail;Aramides axillaris;1;1;2
1826;291A10;29;15/11/2023;1A10;Snail Kite;Rostrhamus sociabilis;3;1;4
1827;291A10;29;15/11/2023;1A10;Broad-billed Motmot;Electron platyrhynchum;1;0;1
1828;291A11;29;15/11/2023;1A11;Scrub Nightjar;Nyctidromus anthonyi;2;0;2
1829;291A12;29;15/11/2023;1A12;Common Pauraque;Nyctidromus albicollis;1;0;1
1830;292A01;29;15/11/2023;2A01;Spectacled Owl;Pulsatrix perspicillata;2;1;3
1831;292A01;29;15/11/2023;2A01;Ornate Hawk-Eagle;Spizaetus ornatus;1;0;1
1832;292A01;29;15/11/2023;2A01;Broad-billed Motmot;Electron platyrhynchum;2;0;2
1833;292A01;29;15/11/2023;2A01;Great Jacamar;Jacamerops aureus;2;0;2
1834;292A01;29;15/11/2023;2A01;Common Nighthawk;Chordeiles minor;2;0;2
1835;292A02;29;15/11/2023;2A02;Pearly-breasted Cuckoo;Coccyzus euleri;1;0;1
1836;292A03;29;15/11/2023;2A03;Lesser Nighthawk;Chordeiles acutipennis;2;0;2
1837;292A03;29;15/11/2023;2A03;Lesser Nighthawk;Chordeiles acutipennis;1;1;2
1838;292A03;29;15/11/2023;2A03;Rufous-necked Wood-Rail;Aramides axillaris;1;0;1
1839;292A03;29;15/11/2023;2A03;Groove-billed Ani;Crotophaga sulcirostris;2;1;3
1840;292A03;29;15/11/2023;2A03;Pearly-breasted Cuckoo;Coccyzus euleri;2;0;2
1841;292A03;29;15/11/2023;2A03;White-tipped Sicklebill;Eutoxeres aquila;2;1;3
1842;301A01;30;22/11/2023;1A01;Snail Kite;Rostrhamus sociabilis;1;0;1
1843;301A01;30;22/11/2023;1A01;Tiny Hawk;Microspizias superciliosus;1;2;3
1844;301A01;30;22/11/2023;1A01;Oilbird;Steatornis caripensis;1;0;1
1845;301A01;30;22/11/2023;1A01;Chimney Swift;Chaetura pelagica;2;1;3
1846;301A01;30;22/11/2023;1A01;Ecuadorian Trogon;Trogon mesurus;1;1;2
1847;301A01;30;22/11/2023;1A01;Scrub Nightjar;Nyctidromus anthonyi;2;0;2
1848;301A01;30;22/11/2023;1A01;Toucan Barbet;Semnornis ramphastinus;2;0;2
1849;301A01;30;22/11/2023;1A01;Snail Kite;Rostrhamus sociabilis;1;1;2
1850;301A02;30;22/11/2023;1A02;White-chinned Swift;Cypseloides cryptus;1;1;2
1851;301A03;30;22/11/2023;1A03;Common Pauraque;Nyctidromus albicollis;1;1;2
1852;301A05;30;22/11/2023;1A05;Spectacled Owl;Pulsatrix perspicillata;2;0;2
1853;301A05;30;22/11/2023;1A05;Scrub Nightjar;Nyctidromus anthonyi;3;1;4
1854;301A06;30;22/11/2023;1A06;Scrub Nightjar;Nyctidromus anthonyi;2;0;2
1855;301A06;30;22/11/2023;1A06;Rufous-necked Wood-Rail;Aramides axillaris;2;0;2
1856;301A06;30;22/11/2023;1A06;Long-billed Starthroat;Heliomaster longirostris;2;2;4
1857;301A06;30;22/11/2023;1A06;Broad-billed Motmot;Electron platyrhynchum;2;1;3
1858;301A06;30;22/11/2023;1A06;Toucan Barbet;Semnornis ramphastinus;2;1;3
1859;301A06;30;22/11/2023;1A06;Whooping Motmot;Momotus subrufescens;1;0;1
1860;301A06;30;22/11/2023;1A06;Groove-billed Ani;Crotophaga sulcirostris;2;0;2
1861;301A06;30;22/11/2023;1A06;Long-billed Starthroat;Heliomaster longirostris;2;0;2
1862;301A06;30;22/11/2023;1A06;Harpy Eagle;Harpia harpyja;1;0;1
1863;301A07;30;22/11/2023;1A07;Orange-fronted Barbet;Capito squamatus;1;0;1
1864;301A08;30;22/11/2023;1A08;Common Pauraque;Nyctidromus albicollis;1;1;2
1865;301A09;30;22/11/2023;1A09;Common Nighthawk;Chordeiles minor;1;0;1
1866;301A10;30;22/11/2023;1A10;Rufous-necked Wood-Rail;Aramides axillaris;2;0;2
1867;301A10;30;22/11/2023;1A10;Rufous-necked Wood-Rail;Aramides axillaris;1;1;2
1868;301A10;30;22/11/2023;1A10;Ornate Hawk-Eagle;Spizaetus ornatus;1;0;1
1869;301A10;30;22/11/2023;1A10;Common Nighthawk;Chordeiles minor;1;0;1
1870;301A10;30;22/11/2023;1A10;Plumbeous Kite;Ictinia plumbea;1;1;2
1871;301A10;30;22/11/2023;1A10;Tiny Hawk;Microspizias superciliosus;1;0;1
1872;301A10;30;22/11/2023;1A10;Groove-billed Ani;Crotophaga sulcirostris;2;1;3
1873;301A11;30;22/11/2023;1A11;Slaty-tailed Trogon;Trogon massena;1;1;2
1874;301A11;30;22/11/2023;1A11;Common Pauraque;Nyctidromus albicollis;2;0;2
1875;301A11;30;22/11/2023;1A11;Rufous-tailed Jacamar;Galbula ruficauda;2;1;3
1876;301A11;30;22/11/2023;1A11;Great Jacamar;Jacamerops aureus;2;1;3
1877;301A11;30;22/11/2023;1A11;White-necked Jacobin;Florisuga mellivora;2;0;2
1878;301A12;30;22/11/2023;1A12;Spectacled Owl;Pulsatrix perspicillata;2;1;3
1879;302A01;30;22/11/2023;2A01;Harpy Eagle;Harpia harpyja;2;0;2
1880;302A01;30;22/11/2023;2A01;White-necked Jacobin;Florisuga mellivora;2;0;2
1881;302A01;30;22/11/2023;2A01;Spectacled Owl;Pulsatrix perspicillata;2;0;2
1882;302A01;30;22/11/2023;2A01;Broad-billed Motmot;Electron platyrhynchum;2;0;2
1883;302A01;30;22/11/2023;2A01;Lesser Nighthawk;Chordeiles acutipennis;1;0;1
1884;302A01;30;22/11/2023;2A01;White-necked Jacobin;Florisuga mellivora;2;0;2
1885;302A01;30;22/11/2023;2A01;Chimney Swift;Chaetura pelagica;2;0;2
1886;302A01;30;22/11/2023;2A01;Toucan Barbet;Semnornis ramphastinus;2;1;3
1887;302A01;30;22/11/2023;2A01;White-collared Swift;Streptoprocne zonaris;2;0;2
1888;302A02;30;22/11/2023;2A02;Orange-fronted Barbet;Capito squamatus;1;0;1
1889;302A02;30;22/11/2023;2A02;White-tailed Trogon;Trogon chionurus;1;0;1
1890;302A02;30;22/11/2023;2A02;White-collared Swift;Streptoprocne zonaris;2;0;2
1891;302A02;30;22/11/2023;2A02;Ecuadorian Trogon;Trogon mesurus;2;0;2
1892;302A02;30;22/11/2023;2A02;Harpy Eagle;Harpia harpyja;1;0;1
1893;302A02;30;22/11/2023;2A02;Bicolored Hawk;Accipiter bicolor;2;0;2
1894;302A02;30;22/11/2023;2A02;White-chinned Swift;Cypseloides cryptus;0;1;1
1895;302A02;30;22/11/2023;2A02;Slaty-tailed Trogon;Trogon massena;0;1;1
1896;302A03;30;22/11/2023;2A03;White-tipped Sicklebill;Eutoxeres aquila;2;0;2
1897;302A03;30;22/11/2023;2A03;Lesser Nighthawk;Chordeiles acutipennis;2;0;2
1898;302A03;30;22/11/2023;2A03;Snail Kite;Rostrhamus sociabilis;2;1;3
1899;302A03;30;22/11/2023;2A03;White-tipped Sicklebill;Eutoxeres aquila;1;1;2
1900;302A03;30;22/11/2023;2A03;White-necked Jacobin;Florisuga mellivora;1;1;2
1901;302A03;30;22/11/2023;2A03;Plumbeous Kite;Ictinia plumbea;2;0;2
1902;302A03;30;22/11/2023;2A03;White-collared Swift;Streptoprocne zonaris;3;1;4
1903;302A03;30;22/11/2023;2A03;Ecuadorian Trogon;Trogon mesurus;2;1;3
1904;302A03;30;22/11/2023;2A03;Common Pauraque;Nyctidromus albicollis;2;1;3
1905;311A01;31;29/11/2023;1A01;Chimney Swift;Chaetura pelagica;2;0;2
1906;311A01;31;29/11/2023;1A01;Slaty-tailed Trogon;Trogon massena;2;0;2
1907;311A01;31;29/11/2023;1A01;Tiny Hawk;Microspizias superciliosus;2;1;3
1908;311A01;31;29/11/2023;1A01;Harpy Eagle;Harpia harpyja;1;0;1
1909;311A01;31;29/11/2023;1A01;Snail Kite;Rostrhamus sociabilis;2;1;3
1910;311A01;31;29/11/2023;1A01;Harpy Eagle;Harpia harpyja;2;1;3
1911;311A01;31;29/11/2023;1A01;Long-billed Starthroat;Heliomaster longirostris;1;1;2
1912;311A02;31;29/11/2023;1A02;Long-billed Starthroat;Heliomaster longirostris;1;0;1
1913;311A03;31;29/11/2023;1A03;Rufous-necked Wood-Rail;Aramides axillaris;2;1;3
1914;311A04;31;29/11/2023;1A04;Lesser Nighthawk;Chordeiles acutipennis;1;1;2
1915;311A04;31;29/11/2023;1A04;White-necked Jacobin;Florisuga mellivora;2;0;2
1916;311A05;31;29/11/2023;1A05;Whooping Motmot;Momotus subrufescens;1;0;1
1917;311A05;31;29/11/2023;1A05;Rufous-necked Wood-Rail;Aramides axillaris;1;0;1
1918;311A05;31;29/11/2023;1A05;Groove-billed Ani;Crotophaga sulcirostris;1;1;2
1919;311A05;31;29/11/2023;1A05;Plumbeous Kite;Ictinia plumbea;1;0;1
1920;311A05;31;29/11/2023;1A05;Groove-billed Ani;Crotophaga sulcirostris;1;1;2
1921;311A05;31;29/11/2023;1A05;Masked Trogon;Trogon personatus;2;0;2
1922;311A05;31;29/11/2023;1A05;Toucan Barbet;Semnornis ramphastinus;2;0;2
1923;311A05;31;29/11/2023;1A05;Spectacled Owl;Pulsatrix perspicillata;1;0;1
1924;311A05;31;29/11/2023;1A05;Common Nighthawk;Chordeiles minor;2;1;3
1925;311A05;31;29/11/2023;1A05;Ecuadorian Trogon;Trogon mesurus;1;0;1
1926;311A05;31;29/11/2023;1A05;Long-billed Starthroat;Heliomaster longirostris;2;1;3
1927;311A06;31;29/11/2023;1A06;White-chinned Swift;Cypseloides cryptus;2;1;3
1928;311A06;31;29/11/2023;1A06;Orange-fronted Barbet;Capito squamatus;2;1;3
1929;311A06;31;29/11/2023;1A06;Tiny Hawk;Microspizias superciliosus;2;1;3
1930;311A06;31;29/11/2023;1A06;Common Pauraque;Nyctidromus albicollis;2;1;3
1931;311A06;31;29/11/2023;1A06;Lesser Nighthawk;Chordeiles acutipennis;1;0;1
1932;311A06;31;29/11/2023;1A06;Great Jacamar;Jacamerops aureus;1;2;3
1933;311A07;31;29/11/2023;1A07;Ornate Hawk-Eagle;Spizaetus ornatus;2;1;3
1934;311A08;31;29/11/2023;1A08;Harpy Eagle;Harpia harpyja;2;0;2
1935;311A08;31;29/11/2023;1A08;Broad-billed Motmot;Electron platyrhynchum;1;1;2
1936;311A09;31;29/11/2023;1A09;Snail Kite;Rostrhamus sociabilis;2;0;2
1937;311A10;31;29/11/2023;1A10;White-collared Swift;Streptoprocne zonaris;1;1;2
1938;311A11;31;29/11/2023;1A11;Masked Trogon;Trogon personatus;1;0;1
1939;311A12;31;29/11/2023;1A12;Harpy Eagle;Harpia harpyja;2;0;2
1940;311A13;31;29/11/2023;1A13;White-tipped Sicklebill;Eutoxeres aquila;1;0;1
1941;311A14;31;29/11/2023;1A14;White-tailed Trogon;Trogon chionurus;2;1;3
1942;311A15;31;29/11/2023;1A15;Oilbird;Steatornis caripensis;2;0;2
1943;311A16;31;29/11/2023;1A16;Spectacled Owl;Pulsatrix perspicillata;2;0;2
1944;311A16;31;29/11/2023;1A16;Gray-headed Kite;Leptodon cayanensis;1;0;1
1945;311A16;31;29/11/2023;1A16;Ecuadorian Trogon;Trogon mesurus;1;1;2
1946;311A16;31;29/11/2023;1A16;White-chinned Swift;Cypseloides cryptus;1;1;2
1947;311A11;31;29/11/2023;1A11;Slaty-tailed Trogon;Trogon massena;2;1;3
1948;311A11;31;29/11/2023;1A11;White-tailed Trogon;Trogon chionurus;1;0;1
1949;311A12;31;29/11/2023;1A12;Common Pauraque;Nyctidromus albicollis;1;0;1
1950;311A12;31;29/11/2023;1A12;Scrub Nightjar;Nyctidromus anthonyi;1;0;1
1951;311A12;31;29/11/2023;1A12;Ornate Hawk-Eagle;Spizaetus ornatus;1;1;2
1952;311A12;31;29/11/2023;1A12;Plumbeous Kite;Ictinia plumbea;2;0;2
1953;311A12;31;29/11/2023;1A12;Tiny Hawk;Microspizias superciliosus;1;0;1
1954;311A12;31;29/11/2023;1A12;Whooping Motmot;Momotus subrufescens;1;1;2
1955;312A01;31;29/11/2023;2A01;Harpy Eagle;Harpia harpyja;2;0;2
1956;312A01;31;29/11/2023;2A01;Lesser Nighthawk;Chordeiles acutipennis;2;1;3
1957;312A01;31;29/11/2023;2A01;Harpy Eagle;Harpia harpyja;1;0;1
1958;312A01;31;29/11/2023;2A01;Harpy Eagle;Harpia harpyja;2;1;3
1959;312A01;31;29/11/2023;2A01;Ornate Hawk-Eagle;Spizaetus ornatus;1;0;1
1960;312A01;31;29/11/2023;2A01;Broad-billed Motmot;Electron platyrhynchum;2;0;2
1961;312A01;31;29/11/2023;2A01;Chimney Swift;Chaetura pelagica;2;0;2
1962;312A01;31;29/11/2023;2A01;Harpy Eagle;Harpia harpyja;2;0;2
1963;312A02;31;29/11/2023;2A02;Rufous-tailed Jacamar;Galbula ruficauda;1;0;1
1964;312A02;31;29/11/2023;2A02;Chimney Swift;Chaetura pelagica;2;0;2
1965;312A02;31;29/11/2023;2A02;Common Nighthawk;Chordeiles minor;1;0;1
1966;312A03;31;29/11/2023;2A03;Tiny Hawk;Microspizias superciliosus;2;1;3
1967;312A03;31;29/11/2023;2A03;Rufous-tailed Jacamar;Galbula ruficauda;2;0;2
1968;312A03;31;29/11/2023;2A03;Long-billed Starthroat;Heliomaster longirostris;2;1;3
1969;312A03;31;29/11/2023;2A03;Great Jacamar;Jacamerops aureus;2;0;2
1970;312A03;31;29/11/2023;2A03;Pearly-breasted Cuckoo;Coccyzus euleri;2;0;2
1971;312A03;31;29/11/2023;2A03;Common Nighthawk;Chordeiles minor;1;1;2
1972;321A01;32;6/12/2023;1A01;Plumbeous Kite;Ictinia plumbea;2;1;3
1973;321A01;32;6/12/2023;1A01;Rufous-necked Wood-Rail;Aramides axillaris;1;0;1
1974;321A01;32;6/12/2023;1A01;White-chinned Swift;Cypseloides cryptus;2;0;2
1975;321A01;32;6/12/2023;1A01;Broad-billed Motmot;Electron platyrhynchum;3;1;4
1976;321A01;32;6/12/2023;1A01;Oilbird;Steatornis caripensis;1;1;2
1977;321A01;32;6/12/2023;1A01;Whooping Motmot;Momotus subrufescens;1;1;2
1978;321A01;32;6/12/2023;1A01;Rufous-tailed Jacamar;Galbula ruficauda;3;0;3
1979;321A01;32;6/12/2023;1A01;Harpy Eagle;Harpia harpyja;1;0;1
1980;321A02;32;6/12/2023;1A02;Bicolored Hawk;Accipiter bicolor;1;1;2
1981;321A03;32;6/12/2023;1A03;White-tailed Trogon;Trogon chionurus;2;0;2
1982;321A04;32;6/12/2023;1A04;Ornate Hawk-Eagle;Spizaetus ornatus;2;1;3
1983;321A05;32;6/12/2023;1A05;Oilbird;Steatornis caripensis;1;0;1
1984;321A06;32;6/12/2023;1A06;Choco Screech-Owl;Megascops centralis;1;1;2
1985;321A06;32;6/12/2023;1A06;White-tailed Trogon;Trogon chionurus;1;0;1
1986;321A06;32;6/12/2023;1A06;Pearly-breasted Cuckoo;Coccyzus euleri;2;1;3
1987;321A06;32;6/12/2023;1A06;Slaty-tailed Trogon;Trogon massena;1;1;2
1988;321A06;32;6/12/2023;1A06;Toucan Barbet;Semnornis ramphastinus;2;0;2
1989;321A07;32;6/12/2023;1A07;White-collared Swift;Streptoprocne zonaris;2;0;2
1990;321A08;32;6/12/2023;1A08;White-tailed Trogon;Trogon chionurus;2;1;3
1991;321A08;32;6/12/2023;1A08;Pearly-breasted Cuckoo;Coccyzus euleri;2;0;2
1992;321A08;32;6/12/2023;1A08;Slaty-tailed Trogon;Trogon massena;1;1;2
1993;321A08;32;6/12/2023;1A08;Broad-billed Motmot;Electron platyrhynchum;2;0;2
1994;321A08;32;6/12/2023;1A08;Groove-billed Ani;Crotophaga sulcirostris;3;1;4
1995;321A08;32;6/12/2023;1A08;Common Nighthawk;Chordeiles minor;2;0;2
1996;321A09;32;6/12/2023;1A09;Choco Screech-Owl;Megascops centralis;2;0;2
1997;321A09;32;6/12/2023;1A09;Ecuadorian Trogon;Trogon mesurus;1;1;2
1998;321A10;32;6/12/2023;1A10;Gray-headed Kite;Leptodon cayanensis;2;0;2
1999;321A10;32;6/12/2023;1A10;Plumbeous Kite;Ictinia plumbea;3;1;4
2000;321A10;32;6/12/2023;1A10;Whooping Motmot;Momotus subrufescens;2;1;3
2001;321A11;32;6/12/2023;1A11;Common Nighthawk;Chordeiles minor;1;2;3
2002;321A12;32;6/12/2023;1A12;Great Jacamar;Jacamerops aureus;2;1;3
2003;321A12;32;6/12/2023;1A12;Masked Trogon;Trogon personatus;1;1;2
2004;321A12;32;6/12/2023;1A12;Whooping Motmot;Momotus subrufescens;1;1;2
2005;321A12;32;6/12/2023;1A12;White-necked Jacobin;Florisuga mellivora;2;1;3
2006;321A12;32;6/12/2023;1A12;Masked Trogon;Trogon personatus;2;0;2
2007;321A12;32;6/12/2023;1A12;White-tailed Trogon;Trogon chionurus;1;1;2
2008;321A12;32;6/12/2023;1A12;Ornate Hawk-Eagle;Spizaetus ornatus;1;1;2
2009;321A12;32;6/12/2023;1A12;Oilbird;Steatornis caripensis;1;1;2
2010;321A12;32;6/12/2023;1A12;Masked Trogon;Trogon personatus;2;0;2
2011;321A12;32;6/12/2023;1A12;Groove-billed Ani;Crotophaga sulcirostris;2;2;4
2012;322A01;32;6/12/2023;2A01;Scrub Nightjar;Nyctidromus anthonyi;1;1;2
2013;322A01;32;6/12/2023;2A01;Oilbird;Steatornis caripensis;2;1;3
2014;322A01;32;6/12/2023;2A01;Orange-fronted Barbet;Capito squamatus;1;1;2
2015;322A01;32;6/12/2023;2A01;Spectacled Owl;Pulsatrix perspicillata;2;0;2
2016;322A01;32;6/12/2023;2A01;Choco Screech-Owl;Megascops centralis;2;0;2
2017;322A01;32;6/12/2023;2A01;Lesser Nighthawk;Chordeiles acutipennis;1;0;1
2018;322A01;32;6/12/2023;2A01;Oilbird;Steatornis caripensis;2;0;2
2019;322A01;32;6/12/2023;2A01;Snail Kite;Rostrhamus sociabilis;1;0;1
2020;322A01;32;6/12/2023;2A01;White-tailed Trogon;Trogon chionurus;2;0;2
2021;322A01;32;6/12/2023;2A01;Chimney Swift;Chaetura pelagica;2;0;2
2022;322A01;32;6/12/2023;2A01;Choco Screech-Owl;Megascops centralis;2;1;3
2023;322A02;32;6/12/2023;2A02;Scrub Nightjar;Nyctidromus anthonyi;2;1;3
2024;322A02;32;6/12/2023;2A02;Rufous-tailed Jacamar;Galbula ruficauda;2;1;3
2025;322A02;32;6/12/2023;2A02;Common Pauraque;Nyctidromus albicollis;2;0;2
2026;322A02;32;6/12/2023;2A02;White-necked Jacobin;Florisuga mellivora;2;1;3
2027;322A02;32;6/12/2023;2A02;Tiny Hawk;Microspizias superciliosus;2;1;3
2028;322A02;32;6/12/2023;2A02;White-tipped Sicklebill;Eutoxeres aquila;1;1;2
2029;322A02;32;6/12/2023;2A02;Ornate Hawk-Eagle;Spizaetus ornatus;2;0;2
2030;322A02;32;6/12/2023;2A02;Great Jacamar;Jacamerops aureus;1;0;1
2031;322A02;32;6/12/2023;2A02;Chimney Swift;Chaetura pelagica;2;0;2
2032;322A02;32;6/12/2023;2A02;White-collared Swift;Streptoprocne zonaris;2;0;2
2033;322A03;32;6/12/2023;2A03;Tiny Hawk;Microspizias superciliosus;2;0;2
2034;322A03;32;6/12/2023;2A03;Lesser Nighthawk;Chordeiles acutipennis;1;0;1
2035;331A01;33;13/12/2023;1A01;Toucan Barbet;Semnornis ramphastinus;2;0;2
2036;331A01;33;13/12/2023;1A01;White-chinned Swift;Cypseloides cryptus;1;0;1
2037;331A01;33;13/12/2023;1A01;Snail Kite;Rostrhamus sociabilis;2;0;2
2038;331A01;33;13/12/2023;1A01;Common Pauraque;Nyctidromus albicollis;2;1;3
2039;331A01;33;13/12/2023;1A01;Plumbeous Kite;Ictinia plumbea;0;2;2
2040;331A02;33;13/12/2023;1A02;Chimney Swift;Chaetura pelagica;2;0;2
2041;331A02;33;13/12/2023;1A02;White-collared Swift;Streptoprocne zonaris;1;0;1
2042;331A02;33;13/12/2023;1A02;Chimney Swift;Chaetura pelagica;2;1;3
2043;331A03;33;13/12/2023;1A03;Long-billed Starthroat;Heliomaster longirostris;1;1;2
2044;331A04;33;13/12/2023;1A04;Rufous-tailed Jacamar;Galbula ruficauda;1;0;1
2045;331A05;33;13/12/2023;1A05;Common Pauraque;Nyctidromus albicollis;2;0;2
2046;331A05;33;13/12/2023;1A05;Groove-billed Ani;Crotophaga sulcirostris;1;1;2
2047;331A05;33;13/12/2023;1A05;White-necked Jacobin;Florisuga mellivora;1;0;1
2048;331A05;33;13/12/2023;1A05;Pearly-breasted Cuckoo;Coccyzus euleri;2;1;3
2049;331A05;33;13/12/2023;1A05;Tiny Hawk;Microspizias superciliosus;2;0;2
2050;331A05;33;13/12/2023;1A05;White-necked Jacobin;Florisuga mellivora;2;0;2
2051;331A06;33;13/12/2023;1A06;Long-billed Starthroat;Heliomaster longirostris;2;1;3
2052;331A08;33;13/12/2023;1A08;Common Pauraque;Nyctidromus albicollis;2;0;2
2053;331A09;33;13/12/2023;1A09;Common Nighthawk;Chordeiles minor;1;0;1
2054;331A09;33;13/12/2023;1A09;Slaty-tailed Trogon;Trogon massena;1;0;1
2055;331A09;33;13/12/2023;1A09;Common Nighthawk;Chordeiles minor;2;0;2
2056;331A10;33;13/12/2023;1A10;Broad-billed Motmot;Electron platyrhynchum;2;0;2
2057;331A10;33;13/12/2023;1A10;Rufous-tailed Jacamar;Galbula ruficauda;2;1;3
2058;331A10;33;13/12/2023;1A10;Groove-billed Ani;Crotophaga sulcirostris;2;1;3
2059;331A10;33;13/12/2023;1A10;Tiny Hawk;Microspizias superciliosus;2;1;3
2060;331A10;33;13/12/2023;1A10;Long-billed Starthroat;Heliomaster longirostris;1;0;1
2061;331A10;33;13/12/2023;1A10;Great Jacamar;Jacamerops aureus;2;1;3
2062;331A10;33;13/12/2023;1A10;Pearly-breasted Cuckoo;Coccyzus euleri;2;0;2
2063;331A10;33;13/12/2023;1A10;Orange-fronted Barbet;Capito squamatus;1;0;1
2064;331A10;33;13/12/2023;1A10;White-necked Jacobin;Florisuga mellivora;2;0;2
2065;331A10;33;13/12/2023;1A10;Gray-headed Kite;Leptodon cayanensis;2;1;3
2066;331A11;33;13/12/2023;1A11;Oilbird;Steatornis caripensis;4;0;4
2067;331A12;33;13/12/2023;1A12;White-collared Swift;Streptoprocne zonaris;2;1;3
2068;332A01;33;13/12/2023;2A01;Rufous-tailed Jacamar;Galbula ruficauda;2;0;2
2069;332A01;33;13/12/2023;2A01;White-collared Swift;Streptoprocne zonaris;1;0;1
2070;332A01;33;13/12/2023;2A01;Ecuadorian Trogon;Trogon mesurus;2;1;3
2071;332A01;33;13/12/2023;2A01;Oilbird;Steatornis caripensis;1;1;2
2072;332A01;33;13/12/2023;2A01;Great Jacamar;Jacamerops aureus;1;1;2
2073;332A02;33;13/12/2023;2A02;Whooping Motmot;Momotus subrufescens;2;1;3
2074;332A03;33;13/12/2023;2A03;Slaty-tailed Trogon;Trogon massena;1;1;2
2075;332A03;33;13/12/2023;2A03;White-chinned Swift;Cypseloides cryptus;3;0;3
2076;332A03;33;13/12/2023;2A03;Masked Trogon;Trogon personatus;2;1;3
2077;332A03;33;13/12/2023;2A03;Snail Kite;Rostrhamus sociabilis;1;0;1
2078;332A03;33;13/12/2023;2A03;Harpy Eagle;Harpia harpyja;1;0;1
2079;332A03;33;13/12/2023;2A03;Plumbeous Kite;Ictinia plumbea;2;1;3
2080;341A01;34;20/12/2023;1A01;Rufous-necked Wood-Rail;Aramides axillaris;2;0;2
2081;341A01;34;20/12/2023;1A01;Slaty-tailed Trogon;Trogon massena;1;1;2
2082;341A01;34;20/12/2023;1A01;Broad-billed Motmot;Electron platyrhynchum;1;0;1
2083;341A01;34;20/12/2023;1A01;Oilbird;Steatornis caripensis;2;1;3
2084;341A01;34;20/12/2023;1A01;Choco Screech-Owl;Megascops centralis;1;0;1
2085;341A01;34;20/12/2023;1A01;Chimney Swift;Chaetura pelagica;1;0;1
2086;341A01;34;20/12/2023;1A01;Harpy Eagle;Harpia harpyja;2;1;3
2087;341A01;34;20/12/2023;1A01;Oilbird;Steatornis caripensis;2;1;3
2088;341A02;34;20/12/2023;1A02;Common Nighthawk;Chordeiles minor;1;0;1
2089;341A03;34;20/12/2023;1A03;Pearly-breasted Cuckoo;Coccyzus euleri;1;0;1
2090;341A05;34;20/12/2023;1A05;Choco Screech-Owl;Megascops centralis;1;1;2
2091;341A05;34;20/12/2023;1A05;Great Jacamar;Jacamerops aureus;1;1;2
2092;341A06;34;20/12/2023;1A06;Orange-fronted Barbet;Capito squamatus;1;1;2
2093;341A06;34;20/12/2023;1A06;White-necked Jacobin;Florisuga mellivora;2;1;3
2094;341A06;34;20/12/2023;1A06;Masked Trogon;Trogon personatus;1;1;2
2095;341A06;34;20/12/2023;1A06;Slaty-tailed Trogon;Trogon massena;1;1;2
2096;341A06;34;20/12/2023;1A06;Gray-headed Kite;Leptodon cayanensis;1;0;1
2097;341A06;34;20/12/2023;1A06;Ecuadorian Trogon;Trogon mesurus;2;1;3
2098;341A06;34;20/12/2023;1A06;Snail Kite;Rostrhamus sociabilis;1;1;2
2099;341A06;34;20/12/2023;1A06;Snail Kite;Rostrhamus sociabilis;2;1;3
2100;341A06;34;20/12/2023;1A06;Groove-billed Ani;Crotophaga sulcirostris;2;1;3
2101;341A07;34;20/12/2023;1A07;Orange-fronted Barbet;Capito squamatus;1;1;2
2102;341A08;34;20/12/2023;1A08;White-tailed Trogon;Trogon chionurus;1;0;1
2103;341A09;34;20/12/2023;1A09;Common Pauraque;Nyctidromus albicollis;2;0;2
2104;341A10;34;20/12/2023;1A10;Toucan Barbet;Semnornis ramphastinus;2;0;2
